Country,Crop,Year,Yield,Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted,Current Annual Precipitation  (mm) _point_coordinate,Future_Mid-point,Climate scenario,Scenario source,Local delta T,Local delta T from 2005,Annual Precipitation change each study  (mm),Annual Precipitation change  from 2005 (mm),Global delta T from pre-industrial period,Global delta T from 2005,Projected yield (t/ha),Climate impacts (%),Climate impacts relative to 2005,Climate impacts per dC (%),Climate impacts per decade (%),CO2,CO2 ppm,Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others,Adaptation,Adaptation type,Seasonal Precipitation change (mm) each study (local baseperiod),Base precipitation (annual) (mm) (local base period),Annual Preciptation change (%) (relative to local base),Base precipitation (seasonal) (mm) (local base period)
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP2.6,CMIP5,0.855,0.855,-10.2256,-10.2256,1.791,1.001,2.101,1.2348,1.2348,1.444210526,0.2744,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP4.5,CMIP5,1.169,1.169,84.7264,84.7264,2.094,1.304,2.0006,0.32362,0.32362,0.2768349016,0.07191555556,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP8.5,CMIP5,1.788,1.788,24.8336,24.8336,2.593,1.803,1.7815,-0.53437,-0.53437,-0.2988646532,-0.1187488889,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP2.6,CMIP5,0.855,0.855,-10.2256,-10.2256,1.791,1.001,2.2516,7.41359,7.41359,8.670865497,1.647464444,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP4.5,CMIP5,1.169,1.169,84.7264,84.7264,2.094,1.304,2.2508,11.7451,11.7451,10.0471343,2.610022222,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP8.5,CMIP5,1.788,1.788,24.8336,24.8336,2.593,1.803,2.1047,16.3095,16.3095,9.121644295,3.624333333,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-59.5276,-59.5276,1.833,1.043,2.4629,1.91921,1.91921,2.200928899,0.2558946667,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP4.5,CMIP5,1.789,1.789,48.9368,48.9368,2.607,1.817,2.3443,0.09336,0.09336,0.05218557854,0.012448,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP8.5,CMIP5,3.497,3.497,120.1508,120.1508,4.118,3.328,1.8854,-3.97156,-3.97156,-1.13570489,-0.5295413333,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-59.5276,-59.5276,1.833,1.043,2.6085,7.02891,7.02891,8.060676606,0.937188,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP4.5,CMIP5,1.789,1.789,48.9368,48.9368,2.607,1.817,2.7553,16.6518,16.6518,9.307881498,2.22024,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP8.5,CMIP5,3.497,3.497,120.1508,120.1508,4.118,3.328,2.4292,22.6003,22.6003,6.462768087,3.013373333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,A1B,CMIP3,2.9,2.289473684,-43.8,-34.57894737,2.04,1.25,6.723,-10.8999675,-8.6052375,-3.758609483,-1.912275,Yes,522.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,B1,CMIP3,1.6,1.263157895,0.0,0.0,1.61,0.82,7.085,-6.1900005,-4.8868425,-3.868750313,-1.085965,Yes,482.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,A2,CMIP3,2.0,1.578947368,0.0,0.0,1.85,1.06,7.132,-5.50000125,-4.34210625,-2.750000625,-0.9649125,Yes,522.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,B1,CMIP3,1.1,0.6875,0.0,0.0,0.88,0.09,7.282,-3.58,-2.2375,-3.254545455,-1.11875,Yes,418.868323,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,A2,CMIP3,1.0,0.4545454545,0.0,0.0,0.89,0.1,7.35,-2.6800015,-1.2181825,-2.6800015,-1.2181825,Yes,399.349381,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,B1,CMIP3,0.7,0.3181818182,0.0,0.0,1.29,0.5,7.36,-2.549998,-1.15909,-3.642854286,-1.15909,Yes,397.911222,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,A2,CMIP3,1.2,0.75,0.0,0.0,1.07,0.28,7.334,-2.8900032,-1.806252,-2.408336,-0.903126,Yes,425.591252,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,A1B,CMIP3,1.5,0.9375,-22.8,-14.25,1.32,0.53,7.375,-2.3500032,-1.468752,-1.5666688,-0.734376,Yes,429.421103,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1993,1.398270893,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,A1B,CMIP3,1.1,0.5,-31.4,-14.27272727,0.87,0.08,7.511,-0.55,-0.25,-0.5,-0.25,Yes,538.460081,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,A1B,CMIP3,2.9,2.289473684,-43.8,-34.57894737,2.04,1.25,6.723,-10.8999675,-8.6052375,-3.758609483,-1.912275,Yes,522.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,B1,CMIP3,1.6,1.263157895,0.0,0.0,1.61,0.82,7.085,-6.1900005,-4.8868425,-3.868750313,-1.085965,Yes,482.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,A2,CMIP3,2.0,1.578947368,0.0,0.0,1.85,1.06,7.132,-5.50000125,-4.34210625,-2.750000625,-0.9649125,Yes,522.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,B1,CMIP3,1.1,0.6875,0.0,0.0,0.88,0.09,7.282,-3.58,-2.2375,-3.254545455,-1.11875,Yes,418.868323,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,A2,CMIP3,1.0,0.4545454545,0.0,0.0,0.89,0.1,7.35,-2.6800015,-1.2181825,-2.6800015,-1.2181825,Yes,399.349381,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,B1,CMIP3,0.7,0.3181818182,0.0,0.0,1.29,0.5,7.36,-2.549998,-1.15909,-3.642854286,-1.15909,Yes,397.911222,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,A2,CMIP3,1.2,0.75,0.0,0.0,1.07,0.28,7.334,-2.8900032,-1.806252,-2.408336,-0.903126,Yes,425.591252,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,A1B,CMIP3,1.5,0.9375,-22.8,-14.25,1.32,0.53,7.375,-2.3500032,-1.468752,-1.5666688,-0.734376,Yes,429.421103,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Rice,1993,2.739723835,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,A1B,CMIP3,1.1,0.5,-31.4,-14.27272727,0.87,0.08,7.511,-0.55,-0.25,-0.5,-0.25,Yes,538.460081,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,A1B,CMIP3,2.9,2.289473684,-43.8,-34.57894737,2.04,1.25,6.723,-10.8999675,-8.6052375,-3.758609483,-1.912275,Yes,522.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,B1,CMIP3,1.6,1.263157895,0.0,0.0,1.61,0.82,7.085,-6.1900005,-4.8868425,-3.868750313,-1.085965,Yes,482.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2050,A2,CMIP3,2.0,1.578947368,0.0,0.0,1.85,1.06,7.132,-5.50000125,-4.34210625,-2.750000625,-0.9649125,Yes,522.0,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,B1,CMIP3,1.1,0.6875,0.0,0.0,0.88,0.09,7.282,-3.58,-2.2375,-3.254545455,-1.11875,Yes,418.868323,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,A2,CMIP3,1.0,0.4545454545,0.0,0.0,0.89,0.1,7.35,-2.6800015,-1.2181825,-2.6800015,-1.2181825,Yes,399.349381,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,B1,CMIP3,0.7,0.3181818182,0.0,0.0,1.29,0.5,7.36,-2.549998,-1.15909,-3.642854286,-1.15909,Yes,397.911222,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,A2,CMIP3,1.2,0.75,0.0,0.0,1.07,0.28,7.334,-2.8900032,-1.806252,-2.408336,-0.903126,Yes,425.591252,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2025,A1B,CMIP3,1.5,0.9375,-22.8,-14.25,1.32,0.53,7.375,-2.3500032,-1.468752,-1.5666688,-0.734376,Yes,429.421103,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Wheat,1993,1.946636625,Asia,30.3753,69.3451,19.71436882,19.71436882,285.1325424,285.1325424,2015,A1B,CMIP3,1.1,0.5,-31.4,-14.27272727,0.87,0.08,7.511,-0.55,-0.25,-0.5,-0.25,Yes,538.460081,No,Yes,No,No,No,No,No,Yes,Irrigation,0.0,329.6,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.4167,73.0911,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,2.94,2.441694915,87.648,72.79240678,2.5,1.71,5.60388,-19.6,-16.2779661,-6.666666667,-3.322033898,Yes,564.31311,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.4167,73.0911,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,2.94,2.441694915,87.648,72.79240678,2.5,1.71,7.9458,14.0,11.62711864,4.761904762,2.372881356,Yes,564.31311,Yes,No,Yes,No,Yes,No,Yes,Yes,Combined,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.2,73.2,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,3.0,2.491525424,107.6,89.36271186,2.49,1.7,0.0,-13.9212,-11.56167458,-4.6404,-2.359525424,Yes,564.31311,No,No,No,No,No,No,No,No,No,0.0,346.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.2,73.2,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,3.0,2.491525424,107.6,89.36271186,2.49,1.7,0.0,0.60775,0.5047415254,0.2025833333,0.1030084746,Yes,564.31311,Yes,Yes,No,No,Yes,No,Yes,Yes,Combined,0.0,346.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.2,73.2,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,3.0,2.491525424,107.6,89.36271186,2.49,1.7,0.0,-39.527,-32.82750847,-13.17566667,-6.699491525,Yes,564.31311,No,No,No,No,No,No,No,No,No,0.0,346.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.2,73.2,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,3.0,2.491525424,107.6,89.36271186,2.49,1.7,0.0,-9.6228,-7.991816949,-3.2076,-1.630983051,Yes,564.31311,Yes,Yes,No,No,Yes,No,Yes,Yes,Combined,0.0,346.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.2,73.2,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,3.0,2.491525424,107.6,89.36271186,2.49,1.7,0.0,-46.6163,-38.7152322,-15.53876667,-7.901067797,Yes,564.31311,No,No,No,No,No,No,No,No,No,0.0,346.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.2,73.2,25.45425224,25.45425224,428.8312698,428.8312698,2054,RCP8.5,CMIP5,3.0,2.491525424,107.6,89.36271186,2.49,1.7,0.0,-12.7146,-10.55958305,-4.2382,-2.155016949,Yes,564.31311,Yes,Yes,No,No,Yes,No,Yes,Yes,Combined,0.0,346.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2054,RCP4.5,CMIP5,2.4,1.993220339,22.6,18.76949153,2.19,1.4,0.0,10.82,8.986101695,4.508333333,1.833898305,Yes,496.24365,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2054,RCP8.5,CMIP5,3.2,2.657627119,17.44,14.4840678,2.49,1.7,0.0,14.2,11.79322034,4.4375,2.406779661,Yes,564.31311,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2054,RCP4.5,CMIP5,2.1,1.744067797,89.8,74.57966102,2.19,1.4,0.0,-7.96,-6.610847458,-3.79047619,-1.349152542,Yes,496.24365,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2054,RCP8.5,CMIP5,2.9,2.408474576,66.8,55.4779661,2.49,1.7,0.0,-11.2,-9.301694915,-3.862068966,-1.898305085,Yes,564.31311,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2054,RCP4.5,CMIP5,2.25,1.868644068,208.2,172.9118644,2.19,1.4,0.0,-5.57,-4.625932203,-2.475555556,-0.9440677966,Yes,496.24365,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2054,RCP8.5,CMIP5,3.0,2.491525424,188.8,156.8,2.49,1.7,0.0,-8.42,-6.992881356,-2.806666667,-1.427118644,Yes,564.31311,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP4.5,CMIP5,0.0,1.818002275,0.0,32.3652762,2.26,1.47,3.63693135,7.9,6.463636364,3.555351086,1.436363636,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP4.5,CMIP5,0.0,1.74044684,0.0,39.30586984,2.26,1.47,2.588446,-7.5,-6.136363636,-3.525740341,-1.363636364,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP4.5,CMIP5,0.0,1.779469194,0.0,65.46149582,2.26,1.47,3.1020501,-4.5,-3.681818182,-2.069054185,-0.8181818182,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP4.5,CMIP5,0.0,2.360462371,0.0,41.68216026,2.39,1.6,3.683109255,9.27,7.584545455,3.213160924,1.685454545,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP4.5,CMIP5,0.0,2.35169964,0.0,48.72783828,2.39,1.6,2.69758048,-3.6,-2.945454545,-1.252479056,-0.6545454545,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP4.5,CMIP5,0.0,2.307241259,0.0,73.56916331,2.39,1.6,2.86493004,-11.8,-9.654545455,-4.184454233,-2.145454545,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP4.5,CMIP5,0.0,1.267853439,0.0,21.4586498,1.8,1.01,3.784228755,12.27,10.03909091,7.91817934,2.230909091,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP4.5,CMIP5,0.0,1.20923999,0.0,22.3655166,1.8,1.01,2.6024376,-7.0,-5.727272727,-4.736258123,-1.272727273,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP4.5,CMIP5,0.0,1.204723095,0.0,41.7063347,1.8,1.01,3.143952138,-3.21,-2.626363636,-2.180055854,-0.5836363636,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP4.5,CMIP5,0.0,1.267853439,0.0,21.4586498,1.8,1.01,3.951412995,17.23,14.09727273,11.11900815,3.132727273,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP4.5,CMIP5,0.0,1.20923999,0.0,22.3655166,1.8,1.01,2.54087456,-9.2,-7.527272727,-6.22479639,-1.672727273,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP4.5,CMIP5,0.0,1.204723095,0.0,41.7063347,1.8,1.01,3.245621424,-0.08,-0.06545454545,-0.05433161007,-0.01454545455,Yes,486.53532,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP8.5,CMIP5,0.0,2.843986818,0.0,28.38836729,3.17,2.38,3.98747895,18.3,14.97272727,5.264696438,3.327272727,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP8.5,CMIP5,0.0,2.832377504,0.0,30.46446064,3.17,2.38,2.457764456,-12.17,-9.957272727,-3.515517516,-2.212727273,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP8.5,CMIP5,0.0,2.870293331,0.0,55.56262162,3.17,2.38,3.09555366,-4.7,-3.845454545,-1.339742703,-0.8545454545,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP8.5,CMIP5,0.0,2.752544008,0.0,24.96461937,3.02,2.23,3.863776095,14.63,11.97,4.348704314,2.66,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP8.5,CMIP5,0.0,2.668231726,0.0,26.87810539,3.02,2.23,2.65280736,-5.2,-4.254545455,-1.594518727,-0.9454545455,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP8.5,CMIP5,0.0,2.701712579,0.0,52.8401795,3.02,2.23,2.6960226,-17.0,-13.90909091,-5.148249676,-3.090909091,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP8.5,CMIP5,0.0,1.281664122,0.0,17.91071698,1.82,1.03,4.18702143,24.22,19.81636364,15.46143275,4.403636364,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP8.5,CMIP5,0.0,1.224388506,0.0,18.64772335,1.82,1.03,2.475953536,-11.52,-9.425454545,-7.698091332,-2.094545455,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP8.5,CMIP5,0.0,1.220832094,0.0,36.74424387,1.82,1.03,3.212164758,-1.11,-0.9081818182,-0.7439039511,-0.2018181818,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,35.8461,71.7858,7.482615471,7.482615471,586.9103639,586.9103639,2050,RCP8.5,CMIP5,0.0,1.837701201,0.0,34.96292662,2.24,1.45,3.846922845,14.13,11.56090909,6.290962362,2.569090909,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,31.8314,70.9019,25.06703568,25.06703568,351.3507387,351.3507387,2050,RCP8.5,CMIP5,0.0,1.7609629,0.0,40.16061538,2.24,1.45,2.487146816,-11.12,-9.098181818,-5.166594831,-2.021818182,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Pakistan,Maize,1995,1.690837549,Asia,34.0,71.5,21.13324547,21.13324547,593.6601285,593.6601285,2050,RCP8.5,CMIP5,0.0,1.799280243,0.0,67.49036675,2.24,1.45,3.10854654,-4.3,-3.518181818,-1.955327322,-0.7818181818,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
